,ds,RSI_14_SPY,BBP_5_2.0_SPY,ZSCORE_20_SPY,KC_CHANNEL_20_2_SPY,OBV_MA_Ratio_SPY,CCI_14_SPY,SPY,y,unique_id
899,2021-11-17,0.676563,0.758626,0.364439,0.977279,0.004287,0.22593,468.14,,0
900,2021-11-16,0.705726,0.831054,0.417162,1.084164,0.009145,0.300146,469.28,,0
901,2021-11-15,0.685284,0.782498,0.390037,1.012485,0.005981,0.236408,467.43,,0
902,2021-11-12,0.683519,0.795222,0.404773,1.039868,0.00324,0.201171,467.27,,0
903,2021-11-11,0.642816,0.689053,0.339924,0.860012,-7.9e-05,0.120176,463.77,,0
904,2021-11-10,0.640979,0.701123,0.356397,0.866846,-0.001583,0.151419,463.62,,0
905,2021-11-09,0.728172,0.818203,0.476938,1.184527,0.007367,0.325638,467.38,,0
906,2021-11-08,0.768172,0.87319,0.554343,1.366052,0.016236,0.459201,468.93,,0
907,2021-11-05,0.76508,0.894657,0.59574,1.388573,0.016854,0.547926,468.53,,0
908,2021-11-04,0.752673,0.900297,0.60938,1.373926,0.01588,0.52736,466.91,,0
909,2021-11-03,0.735112,0.894171,0.60576,1.287854,0.014244,0.476542,464.72,,0
910,2021-11-02,0.710537,0.864057,0.577664,1.198547,0.01268,0.414463,461.9,,0
911,2021-11-01,0.693098,0.852619,0.569609,1.12369,0.011358,0.339099,460.04,,0
912,2021-10-29,0.685629,0.862604,0.596038,1.115822,0.008501,0.300052,459.25,,0
913,2021-10-28,0.677036,0.881935,0.620636,1.122128,0.003311,0.303994,458.32,,0
914,2021-10-27,0.633192,0.806385,0.497908,0.932134,-0.000261,0.27139,453.94,,0
915,2021-10-26,0.672276,0.89655,0.603807,1.083656,0.008677,0.368515,455.96,,0
916,2021-10-25,0.668419,0.939228,0.639669,1.101137,0.006517,0.352405,455.55,,0
917,2021-10-22,0.645451,0.921771,0.579612,1.016808,0.005605,0.361201,453.12,,0
918,2021-10-21,0.653582,0.984408,0.64254,1.084135,0.015773,0.430747,453.59,,0
919,2021-10-20,0.643101,1.009902,0.616207,1.055521,0.017655,0.50292,452.41,,0
920,2021-10-19,0.627399,1.032656,0.53727,0.993853,0.017001,0.541644,450.64,,0
921,2021-10-18,0.595162,0.977798,0.357896,0.867263,0.014869,0.521579,447.19,,0
922,2021-10-15,0.582323,0.99235,0.269166,0.83725,0.009295,0.666491,445.87,,0
923,2021-10-14,0.548369,0.85171,0.090365,0.712061,0.003431,0.423337,442.5,,0
924,2021-10-13,0.459794,0.425734,-0.251747,0.408167,-0.002161,-0.093468,435.18,,0
925,2021-10-12,0.437981,0.331391,-0.337724,0.330374,-0.007755,-0.122296,433.62,,0
926,2021-10-11,0.449542,0.360216,-0.314056,0.366207,-0.001243,0.006593,434.69,,0
927,2021-10-08,0.484742,0.478399,-0.200069,0.488539,0.00765,0.120885,437.86,,0
928,2021-10-07,0.493802,0.496754,-0.178344,0.520487,0.016432,0.216406,438.66,,0
929,2021-10-06,0.44884,0.329222,-0.352723,0.368608,0.012137,-0.203496,434.9,,0
930,2021-10-05,0.426183,0.243172,-0.454801,0.275143,0.000498,-0.217459,433.1,,0
931,2021-10-04,0.366242,0.059864,-0.689669,0.056461,-0.011395,-0.371879,428.64,,0
932,2021-10-01,0.417034,0.210863,-0.500796,0.239931,-0.000639,-0.301829,434.24,,0
933,2021-09-30,0.339581,0.001382,-0.782312,-0.046595,-0.013933,-0.396954,429.14,,0
934,2021-09-29,0.389628,0.120765,-0.584327,0.126725,0.000693,-0.314609,434.45,,0
935,2021-09-28,0.377925,0.043476,-0.679732,0.066362,-0.007349,-0.369281,433.72,,0
936,2021-09-27,0.483012,0.353982,-0.201613,0.445893,0.003026,-0.036625,442.64,,0
937,2021-09-24,0.501446,0.392248,-0.12931,0.507208,0.006469,-0.044374,443.91,,0
938,2021-09-23,0.491079,0.355397,-0.178549,0.472201,-0.003211,-0.104853,443.18,,0
939,2021-09-22,0.407739,0.112947,-0.519042,0.198758,-0.014065,-0.373745,437.86,,0
940,2021-09-21,0.326282,-0.132175,-0.82852,-0.064638,-0.029698,-0.590019,433.63,,0
941,2021-09-20,0.330371,-0.29086,-0.913646,-0.103379,-0.025464,-0.849576,434.04,,0
942,2021-09-17,0.417624,-0.043642,-0.449386,0.159961,-0.013721,-0.505905,441.4,,0
943,2021-09-16,0.517027,0.409489,0.035869,0.487456,-0.005398,-0.298769,447.17,,0
944,2021-09-15,0.531482,0.491434,0.112041,0.534279,-0.000349,-0.303061,447.88,,0
945,2021-09-14,0.457953,0.275929,-0.161623,0.276723,-0.010792,-0.483025,444.17,,0
946,2021-09-13,0.505838,0.413399,0.040281,0.42004,-0.00714,-0.411515,446.58,,0
947,2021-09-10,0.482049,0.3447,-0.022446,0.31871,-0.018056,-0.304384,445.44,,0
948,2021-09-09,0.559747,0.566204,0.232365,0.58324,-0.011987,0.038817,448.98,,0
949,2021-09-08,0.60948,0.697921,0.379799,0.767628,-0.008742,0.112565,450.91,,0
950,2021-09-07,0.624155,0.752397,0.442693,0.845045,-0.004157,0.20996,451.46,,0
951,2021-09-03,0.668155,0.875141,0.588263,1.01712,0.001864,0.29911,453.08,,0
952,2021-09-02,0.671138,0.929951,0.654386,1.065183,0.007238,0.367752,453.19,,0
953,2021-09-01,0.652958,0.901147,0.606378,0.993951,0.005009,0.378849,451.8,,0
954,2021-08-31,0.649854,0.928065,0.630349,1.000735,0.002092,0.418529,451.56,,0
955,2021-08-30,0.665277,1.037526,0.699762,1.076192,0.010074,0.530189,452.23,,0
956,2021-08-27,0.641959,0.971451,0.555913,0.980026,0.009193,0.407995,450.25,,0
957,2021-08-26,0.588293,0.734037,0.345071,0.742183,0.006007,0.276658,446.26,,0
958,2021-08-25,0.648214,0.962708,0.533096,0.963172,0.014084,0.492124,448.91,,0
959,2021-08-24,0.636002,0.95633,0.520891,0.91936,0.011687,0.545645,447.97,,0
960,2021-08-23,0.626918,0.965078,0.519441,0.886823,0.009966,0.457441,447.26,,0
961,2021-08-20,0.572506,0.665659,0.294032,0.670927,0.006575,-0.003446,443.36,,0
962,2021-08-19,0.51336,0.342626,0.069088,0.445053,0.001176,-0.348179,439.86,,0
963,2021-08-18,0.500902,0.319017,0.04058,0.386531,-0.006766,-0.126469,439.18,,0
964,2021-08-17,0.603417,0.735313,0.372487,0.749633,0.003225,0.148063,444.04,,0
965,2021-08-16,0.681499,0.93524,0.593379,1.063433,0.014326,0.426474,446.97,,0
966,2021-08-13,0.667167,0.847512,0.580142,1.059348,0.010378,0.510776,445.92,,0
967,2021-08-12,0.656082,0.84019,0.570829,1.007054,0.009439,0.48543,445.11,,0
968,2021-08-11,0.637683,0.809601,0.513621,0.940742,0.007256,0.464023,443.78,,0
969,2021-08-10,0.622159,0.781539,0.467775,0.870893,0.00482,0.415676,442.68,,0
970,2021-08-09,0.61449,0.77894,0.457908,0.847403,0.000916,0.380598,442.13,,0
971,2021-08-06,0.622165,0.825152,0.508543,0.889258,0.004113,0.385612,442.49,,0
972,2021-08-05,0.613065,0.816061,0.487993,0.852868,-0.000512,0.262122,441.76,,0
973,2021-08-04,0.577043,0.675741,0.330612,0.696893,-0.005787,0.191036,438.98,,0
974,2021-08-03,0.618798,0.828073,0.478633,0.848284,-0.003731,0.208836,441.15,,0
975,2021-08-02,0.571571,0.634768,0.292491,0.663149,-0.011193,0.174897,437.59,,0
976,2021-07-30,0.589084,0.707929,0.344485,0.740732,-0.006474,0.207301,438.51,,0
977,2021-07-29,0.630834,0.867553,0.474252,0.897282,0.000864,0.366774,440.65,,0
978,2021-07-28,0.608947,0.788123,0.416547,0.814163,-0.001853,0.28848,438.83,,0
979,2021-07-27,0.612281,0.826222,0.456665,0.849393,0.006564,0.290628,439.01,,0
980,2021-07-26,0.64913,0.982733,0.598927,1.02194,0.015143,0.514452,441.02,,0
981,2021-07-23,0.638268,0.982434,0.600386,0.980979,0.012038,0.505993,439.94,,0
982,2021-07-22,0.589295,0.747535,0.400809,0.770246,0.00534,0.197992,435.46,,0
983,2021-07-21,0.578533,0.709144,0.375799,0.731448,0.000311,0.071264,434.55,,0
984,2021-07-20,0.535153,0.532523,0.197238,0.55548,-0.007954,-0.248562,431.06,,0
985,2021-07-19,0.44211,0.244825,-0.14202,0.196419,-0.020001,-0.495998,424.97,,0
986,2021-07-16,0.5488,0.580331,0.231589,0.559375,-0.006676,0.042892,431.34,,0
987,2021-07-15,0.623605,0.738609,0.440985,0.820337,-0.000112,0.181541,434.75,,0
988,2021-07-14,0.660113,0.825249,0.558759,0.965826,0.006353,0.34143,436.24,,0
989,2021-07-13,0.651857,0.835224,0.570613,0.961461,0.000268,0.388436,435.59,,0
990,2021-07-12,0.687399,0.941326,0.715269,1.102686,0.006213,0.457049,437.08,,0
991,2021-07-09,0.669901,0.934989,0.702941,1.03678,0.002768,0.378538,435.52,,0
992,2021-07-08,0.610151,0.758979,0.467637,0.788744,-0.00295,0.187318,430.92,,0
993,2021-07-07,0.700797,0.975905,0.752427,1.141895,0.008861,0.398532,434.46,,0
994,2021-07-06,0.681826,0.969234,0.740094,1.089138,0.00613,0.399964,432.93,,0
995,2021-07-02,0.703203,1.101113,0.874473,1.238062,0.017208,0.52085,433.72,,0
996,2021-07-01,0.662254,1.006717,0.719609,1.054059,0.016758,0.44428,430.43,,0
997,2021-06-30,0.627914,0.891776,0.545392,0.903963,0.015112,0.378177,428.06,,0
998,2021-06-29,0.622501,0.913414,0.539424,0.896887,0.012304,0.437491,427.7,,0
999,2021-06-28,0.619214,0.949874,0.565965,0.89757,0.012685,0.443449,427.47,,0
1000,2021-06-25,0.607344,0.937615,0.54713,0.856481,0.008832,0.469605,426.61,,0
1001,2021-06-24,0.586319,0.846074,0.444096,0.772219,0.002205,0.402362,425.1,,0
1002,2021-06-23,0.549211,0.62149,0.258331,0.624538,-0.005126,0.162267,422.6,,0
1003,2021-06-22,0.558705,0.691926,0.312176,0.662574,-0.003808,0.094857,423.11,,0
1004,2021-06-21,0.525074,0.481443,0.16999,0.534853,-0.012484,-0.278391,420.86,,0
1005,2021-06-18,0.41596,-0.024195,-0.252109,0.133174,-0.022898,-0.765893,414.92,,0
1006,2021-06-17,0.556993,0.61008,0.236834,0.587863,-0.013345,-0.083479,421.97,,0
1007,2021-06-16,0.560497,0.637095,0.262365,0.609411,-0.005722,0.076229,422.11,,0
1008,2021-06-15,0.622011,0.808466,0.449372,0.823801,0.00283,0.400732,424.48,,0
1009,2021-06-14,0.643598,0.893916,0.538063,0.906577,0.008787,0.47617,425.26,,0
1010,2021-06-11,0.629038,0.882244,0.511533,0.863241,0.006486,0.473702,424.31,,0
1011,2021-06-10,0.618371,0.860111,0.485929,0.829974,0.002296,0.452906,423.61,,0
1012,2021-06-09,0.587533,0.74671,0.358039,0.718786,-0.00242,0.331402,421.65,,0
1013,2021-06-08,0.602053,0.807509,0.431538,0.774176,0.001794,0.310258,422.28,,0
1014,2021-06-07,0.600745,0.827175,0.450715,0.790688,-0.002481,0.327712,422.19,,0
1015,2021-06-04,0.609221,0.851825,0.520332,0.829349,0.003825,0.312673,422.6,,0
1016,2021-06-03,0.554722,0.643282,0.204984,0.619886,0.00018,0.102884,418.77,,0
1017,2021-06-02,0.585611,0.750401,0.361314,0.733959,0.006927,0.268961,420.33,,0
1018,2021-06-01,0.576344,0.730209,0.324165,0.705155,0.003958,0.319338,419.67,,0
1019,2021-05-28,0.583133,0.76208,0.378828,0.745982,0.01005,0.360633,420.04,,0
1020,2021-05-27,0.57368,0.72837,0.322946,0.714587,0.00616,0.322931,419.29,,0
1021,2021-05-26,0.571031,0.709119,0.318004,0.711173,-6.5e-05,0.247864,419.07,,0
1022,2021-05-25,0.561484,0.662463,0.258224,0.677387,-0.00659,0.265234,418.24,,0
1023,2021-05-24,0.574794,0.72786,0.367034,0.734094,-0.004046,0.293213,419.17,,0
1024,2021-05-21,0.527487,0.449789,-0.022746,0.552375,-0.010932,0.10768,414.94,,0
1025,2021-05-20,0.531904,0.466766,0.02151,0.572577,-0.003429,-0.012223,415.28,,0
1026,2021-05-19,0.479269,0.184117,-0.361667,0.36755,-0.013151,-0.411062,410.86,,0
1027,2021-05-18,0.491817,0.22679,-0.235232,0.402951,-0.006299,-0.180409,411.94,,0
1028,2021-05-17,0.534923,0.47412,0.081892,0.56982,-0.004091,-0.066318,415.52,,0
1029,2021-05-14,0.548132,0.548912,0.180175,0.624297,0.000597,-0.026875,416.58,,0
1030,2021-05-13,0.476837,0.109582,-0.223266,0.333838,-0.008055,-0.495493,410.28,,0
1031,2021-05-12,0.410021,-0.300442,-0.43748,0.060804,-0.019849,-0.905616,405.41,,0
1032,2021-05-11,0.521852,0.277218,0.06849,0.458481,-0.009512,-0.501436,414.21,,0
1033,2021-05-10,0.58461,0.643691,0.258725,0.684516,0.001913,0.321114,417.94,,0
1034,2021-05-07,0.668234,1.035191,0.451147,0.979104,0.010131,0.566755,422.12,,0
1035,2021-05-06,0.63263,0.833288,0.337991,0.831481,0.005184,0.147674,419.07,,0
1036,2021-05-05,0.58793,0.56011,0.228064,0.659919,-0.002196,-0.007321,415.75,,0
1037,2021-05-04,0.586099,0.574752,0.239489,0.662326,-0.007876,-0.207068,415.62,,0
1038,2021-05-03,0.638376,0.762482,0.341029,0.874912,0.001348,0.315106,418.2,,0
1039,2021-04-30,0.627617,0.729237,0.332414,0.840882,-0.0045,0.218109,417.3,,0
1040,2021-04-29,0.685712,0.877021,0.439841,1.065845,0.003192,0.433711,420.06,,0
1041,2021-04-28,0.657325,0.756036,0.389276,0.951788,-0.003918,0.348183,417.4,,0
1042,2021-04-27,0.659822,0.768876,0.421169,0.986531,6.9e-05,0.33745,417.52,,0
1043,2021-04-26,0.661572,0.791206,0.455715,1.016062,0.003655,0.396154,417.61,,0
1044,2021-04-23,0.653319,0.787002,0.462142,0.983521,-0.001518,0.307582,416.74,,0
1045,2021-04-22,0.607676,0.665585,0.345731,0.78161,-0.008774,0.143431,412.27,,0
1046,2021-04-21,0.678156,0.787586,0.498024,1.071385,-0.000288,0.239098,416.07,,0
1047,2021-04-20,0.638161,0.709693,0.401228,0.890136,-0.006534,0.161931,412.17,,0
1048,2021-04-19,0.701234,0.811719,0.522929,1.150258,0.002461,0.296301,415.21,,0
1049,2021-04-16,0.747496,0.89731,0.629254,1.354613,0.013252,0.395783,417.26,,0
1050,2021-04-15,0.736553,0.91237,0.621808,1.315055,0.009401,0.366516,415.87,,0
1051,2021-04-14,0.697895,0.842016,0.52757,1.12735,0.007421,0.29022,411.45,,0
1052,2021-04-13,0.729609,0.926178,0.623311,1.273739,0.016393,0.339309,412.86,,0
1053,2021-04-12,0.719363,0.949079,0.64647,1.246186,0.015296,0.360978,411.64,,0
1054,2021-04-09,0.718143,1.016511,0.701284,1.269711,0.014833,0.406713,411.49,,0
1055,2021-04-08,0.693672,0.997812,0.662556,1.160355,0.014758,0.41587,408.52,,0
1056,2021-04-07,0.676736,0.998757,0.654575,1.083916,0.012903,0.460604,406.59,,0
1057,2021-04-06,0.672643,1.055088,0.709501,1.078791,0.008678,0.59581,406.12,,0
1058,2021-04-05,0.676706,1.12556,0.815978,1.112333,0.018022,0.739009,406.36,,0
1059,2021-04-01,0.626528,0.949719,0.619725,0.906632,0.013581,0.510254,400.61,,0
1060,2021-03-31,0.581648,0.749409,0.417975,0.73239,0.005249,0.331333,396.33,,0
1061,2021-03-30,0.563437,0.701155,0.335184,0.671607,-0.007495,0.156021,394.73,,0
1062,2021-03-29,0.57879,0.76828,0.41163,0.728107,-0.000287,0.245426,395.78,,0
1063,2021-03-26,0.581593,0.800396,0.439778,0.753496,0.009786,0.195028,395.98,,0
1064,2021-03-25,0.512798,0.544848,0.043492,0.504615,-0.004253,-0.227215,389.7,,0
1065,2021-03-24,0.485532,0.4641,-0.103628,0.4057,-0.018783,-0.084647,387.52,,0
1066,2021-03-23,0.509584,0.541301,0.02312,0.486202,-0.013115,0.037098,389.5,,0
1067,2021-03-22,0.548996,0.680132,0.228071,0.623607,-0.005655,0.130013,392.59,,0
1068,2021-03-19,0.513857,0.557613,0.030622,0.497118,-0.01345,0.021192,389.48,,0
1069,2021-03-18,0.538931,0.644368,0.172215,0.582993,-0.000951,0.183986,391.48,,0
1070,2021-03-17,0.620135,0.901869,0.566392,0.844973,0.015198,0.353739,397.26,,0
1071,2021-03-16,0.607302,0.872738,0.524202,0.817099,0.012023,0.436229,395.91,,0
1072,2021-03-15,0.614441,0.921442,0.575757,0.852333,0.024003,0.44553,396.41,,0
1073,2021-03-12,0.593591,0.833142,0.430616,0.786594,0.023593,0.442197,394.06,,0
1074,2021-03-11,0.588936,0.826049,0.428632,0.780331,0.020013,0.554397,393.53,,0
1075,2021-03-10,0.553545,0.630345,0.232818,0.660035,0.011103,0.317377,389.58,,0
1076,2021-03-09,0.530652,0.495975,0.111571,0.583948,-0.003026,0.063212,387.17,,0
1077,2021-03-08,0.474014,0.192101,-0.186183,0.395743,-0.017589,-0.141505,381.72,,0
1078,2021-03-05,0.49339,0.269864,-0.082363,0.45484,-0.010302,-0.370279,383.63,,0
1079,2021-03-04,0.412481,-0.140313,-0.470444,0.173812,-0.033283,-0.636096,376.7,,0
1080,2021-03-03,0.458825,0.06074,-0.228319,0.306319,-0.021079,-0.395183,381.42,,0
1081,2021-03-02,0.517376,0.39691,0.072156,0.507941,-0.011466,-0.096815,386.54,,0
1082,2021-03-01,0.556532,0.608733,0.255168,0.635782,-0.005411,-0.160444,389.58,,0
1083,2021-02-26,0.436408,0.236595,-0.226984,0.24331,-0.019111,-0.727288,380.36,,0
1084,2021-02-25,0.461194,0.330257,-0.118753,0.298842,-0.007804,-0.577341,382.33,,0
1085,2021-02-24,0.61716,0.715682,0.393894,0.752784,0.005804,0.042959,391.77,,0
1086,2021-02-23,0.553777,0.570223,0.191194,0.554121,-0.002286,-0.308387,387.5,,0
1087,2021-02-22,0.546097,0.558166,0.17753,0.537151,-0.014362,-0.05437,387.03,,0
1088,2021-02-19,0.608139,0.681631,0.35333,0.724972,-0.008978,0.16865,390.03,,0
1089,2021-02-18,0.623262,0.722398,0.411629,0.782118,-0.001789,0.157021,390.72,,0
1090,2021-02-17,0.660156,0.807319,0.520434,0.916221,0.003608,0.234533,392.39,,0
1091,2021-02-16,0.659147,0.838172,0.542617,0.945402,-0.001354,0.306512,392.3,,0
1092,2021-02-12,0.666089,0.889425,0.60739,0.992896,0.004515,0.322112,392.64,,0
1093,2021-02-11,0.646462,0.858557,0.560326,0.922219,0.001187,0.312541,390.71,,0
1094,2021-02-10,0.640049,0.874331,0.572711,0.922663,-0.001369,0.361718,390.08,,0
1095,2021-02-09,0.642971,0.931616,0.634215,0.97799,0.007152,0.421718,390.25,,0
1096,2021-02-08,0.647168,1.011715,0.703602,1.008814,0.015308,0.472989,390.51,,0
1097,2021-02-05,0.622532,0.939901,0.603307,0.902197,0.014259,0.409087,387.71,,0
1098,2021-02-04,0.608761,0.909613,0.55774,0.850345,0.01292,0.303265,386.19,,0
1099,2021-02-03,0.566868,0.671291,0.339365,0.683683,0.009093,0.169583,381.85,,0
1100,2021-02-02,0.56387,0.671798,0.344378,0.68148,0.003804,0.074442,381.55,,0
1101,2021-02-01,0.507776,0.399243,0.045774,0.469934,-0.00288,-0.325294,376.23,,0
1102,2021-01-29,0.428783,0.077257,-0.3102,0.18502,-0.012573,-0.616209,370.07,,0
1103,2021-01-28,0.524753,0.476256,0.141187,0.496093,-0.000989,-0.147984,377.63,,0
1104,2021-01-27,0.478598,0.324005,-0.02332,0.328476,-0.010184,-0.414653,374.41,,0
1105,2021-01-26,0.649124,0.817146,0.503938,0.850009,0.003177,0.394712,383.79,,0
1106,2021-01-25,0.663159,0.87601,0.576779,0.904995,0.008164,0.294934,384.39,,0
1107,2021-01-22,0.645234,0.836776,0.543299,0.878282,0.000967,0.338034,382.88,,0
1108,2021-01-21,0.675288,0.934549,0.675374,0.981154,0.006503,0.44238,384.24,,0
1109,2021-01-20,0.671633,0.974916,0.735414,0.980843,0.002919,0.431816,383.89,,0
1110,2021-01-19,0.610717,0.768476,0.469166,0.75011,-0.00367,0.173173,378.65,,0
1111,2021-01-15,0.56891,0.628973,0.293831,0.604113,-0.008961,0.029472,375.7,,0
1112,2021-01-14,0.627452,0.797997,0.511613,0.773612,0.003006,0.269896,378.46,,0
1113,2021-01-13,0.657737,0.907303,0.651237,0.866469,0.01214,0.340613,379.79,,0
1114,2021-01-12,0.645553,0.890991,0.625915,0.83679,0.012891,0.345393,378.77,,0
1115,2021-01-11,0.644632,0.935298,0.677821,0.858456,0.010395,0.472278,378.69,,0
1116,2021-01-08,0.698814,1.160527,0.946295,1.015671,0.019602,0.671137,381.26,,0
1117,2021-01-07,0.677671,1.199563,0.937256,0.955259,0.017019,0.73904,379.1,,0
1118,2021-01-06,0.61282,0.900977,0.50305,0.731987,0.012768,0.361337,373.55,,0
1119,2021-01-05,0.58155,0.716611,0.315449,0.651925,0.003791,0.062844,371.33,,0
1120,2021-01-04,0.542275,0.450825,0.141428,0.527834,-0.001993,-0.024011,368.79,,0
1121,2020-12-31,0.657026,1.004683,0.506762,0.861842,0.011394,0.407495,373.88,,0
1122,2020-12-30,0.630033,0.876254,0.415916,0.775343,0.004884,0.368485,371.99,,0
1123,2020-12-29,0.622292,0.858022,0.40916,0.755096,-0.001187,0.432581,371.46,,0
1124,2020-12-28,0.638921,0.934575,0.484233,0.816106,0.001244,0.49716,372.17,,0
1125,2020-12-24,0.593934,0.64906,0.288036,0.662435,-0.004683,0.022373,369.0,,0
1126,2020-12-23,0.571575,0.529169,0.215215,0.591736,-0.008923,-0.045454,367.57,,0
1127,2020-12-22,0.566459,0.517276,0.211592,0.579668,-0.01473,-0.175231,367.24,,0
1128,2020-12-21,0.57851,0.59455,0.265053,0.613262,-0.011962,0.182601,367.86,,0
1129,2020-12-18,0.603908,0.693322,0.351286,0.744563,-0.004084,0.161532,369.18,,0
1130,2020-12-17,0.666938,0.883582,0.528385,0.976524,0.008611,0.514018,372.24,,0
1131,2020-12-16,0.643571,0.804157,0.43238,0.87697,0.000478,0.395931,370.17,,0
1132,2020-12-15,0.636943,0.806025,0.392771,0.864189,-0.007352,0.253124,369.59,,0
1133,2020-12-14,0.574499,0.553243,0.206983,0.613047,-0.017396,0.050675,364.66,,0
1134,2020-12-11,0.606734,0.661035,0.264586,0.730483,-0.013174,0.020156,366.3,,0
1135,2020-12-10,0.615137,0.700804,0.289296,0.777416,-0.010106,0.115959,366.73,,0
1136,2020-12-09,0.617353,0.728539,0.304848,0.808714,-0.005482,0.233466,366.85,,0
1137,2020-12-08,0.680307,0.910294,0.409451,1.053983,0.002923,0.357239,370.17,,0
1138,2020-12-07,0.670147,0.909582,0.411472,1.032673,-0.001342,0.387455,369.09,,0
1139,2020-12-04,0.684359,0.981227,0.461305,1.103427,0.003989,0.488886,369.85,,0
1140,2020-12-03,0.656209,0.885205,0.413176,0.972507,-0.001404,0.416314,366.69,,0
1141,2020-12-02,0.657933,0.893724,0.446514,1.006353,0.005618,0.40685,366.79,,0
1142,2020-12-01,0.651384,0.846493,0.459445,0.99708,0.002872,0.493462,366.02,,0
1143,2020-11-30,0.616299,0.719238,0.381105,0.852658,-0.004756,0.224206,362.06,,0
1144,2020-11-27,0.64064,0.7644,0.452694,0.970034,0.00443,0.436106,363.67,,0
1145,2020-11-25,0.632177,0.761153,0.453877,0.936666,0.001702,0.435979,362.66,,0
1146,2020-11-24,0.639936,0.79202,0.503076,0.976242,0.00577,0.461406,363.22,,0
1147,2020-11-23,0.592127,0.702202,0.347605,0.771371,-0.000155,0.119301,357.46,,0
1148,2020-11-20,0.572643,0.677349,0.286597,0.696921,-0.006147,0.110488,355.33,,0
1149,2020-11-19,0.603432,0.742935,0.383461,0.808454,0.000274,0.156771,357.78,,0
1150,2020-11-18,0.590928,0.730492,0.356455,0.768853,-0.005316,0.20866,356.28,,0
1151,2020-11-17,0.645619,0.849037,0.534263,0.965941,0.000849,0.272535,360.62,,0
1152,2020-11-16,0.671551,0.935512,0.65126,1.073285,0.010291,0.327561,362.57,,0
1153,2020-11-13,0.640845,0.885263,0.553118,0.947954,0.004438,0.290041,358.1,,0
1154,2020-11-12,0.603159,0.788875,0.405577,0.806915,-0.000126,0.258648,353.21,,0
1155,2020-11-11,0.647821,0.903485,0.576859,0.957765,0.010538,0.357836,356.67,,0
1156,2020-11-10,0.6284,0.862321,0.52048,0.890556,0.009989,0.33671,354.04,,0
1157,2020-11-09,0.634827,0.895534,0.585996,0.933306,0.025742,0.51271,354.56,,0
1158,2020-11-06,0.602915,0.76719,0.443377,0.867193,0.01252,0.35282,350.16,,0
1159,2020-11-05,0.603806,0.78014,0.475437,0.890889,0.025413,0.410047,350.24,,0
1160,2020-11-04,0.552371,0.576387,0.204618,0.701942,0.020052,0.179027,343.54,,0
1161,2020-11-03,0.482435,0.330213,-0.086051,0.450592,0.007168,-0.144389,336.03,,0
1162,2020-11-02,0.416748,0.139179,-0.311942,0.212419,-0.005262,-0.342124,330.2,,0
1163,2020-10-30,0.370149,-0.027296,-0.448278,0.040453,-0.01769,-0.549335,326.54,,0
1164,2020-10-29,0.397894,0.040888,-0.323322,0.121109,-0.007555,-0.610719,329.98,,0
